10	0.2582	0.80067
20	0.22476	0.66548
30	0.27684	0.68787
40	0.22755	0.77956
50	0.41994	0.56683
60	0.19323	0.51095
70	0.16095	0.64433
80	0.43857	0.54684
90	0.34423	1.0456
100	0.30234	1.0257
110	0.29	1.1572
120	0.22395	0.90513
130	0.40769	0.60789
140	0.24876	0.4547
150	0.21144	0.75064
160	0.30691	0.91343
170	0.43321	0.76599
180	0.22144	0.4851
190	0.2311	0.54595
200	0.42933	0.60927
210	0.2996	0.65209
220	0.30976	0.57205
230	0.42784	0.66462
240	0.22919	0.49165
250	0.30856	1.2528
260	0.37249	0.68758
270	0.28979	0.43241
280	0.36328	1.035
290	0.41985	0.73513
300	0.3347	1.1364
310	0.43538	0.49835
320	0.23457	0.6318
330	0.40881	0.91929
340	0.37286	0.79498
350	0.33371	0.45936
360	0.28519	0.76817
370	0.34072	1.1088
380	0.33047	0.56728
390	0.28915	0.82131
400	0.18259	1.2494
410	0.38631	1.1114
420	0.15571	1.2204
430	0.44426	0.62432
440	0.23855	1.2151
450	0.38785	0.71592
460	0.19554	0.57772
470	0.19862	0.75232
480	0.31732	1.1866
490	0.39596	0.97126
500	0.40453	0.76625
510	0.39813	0.60765
520	0.44584	0.59645
530	0.21393	1.1508
540	0.38973	0.63779
550	0.34635	0.75444
560	0.24462	0.60206
570	0.36883	0.99408
580	0.15778	0.58019
590	0.37656	0.78538
600	0.18812	0.99197
610	0.30183	0.61367
620	0.2033	1.123
630	0.16905	1.0932
640	0.21535	1.1079
650	0.33489	0.70482
660	0.39592	1.1253
670	0.26184	0.53826
680	0.43477	0.55586
690	0.17144	0.62592
700	0.23444	0.59634
710	0.31464	0.58828
720	0.30602	0.78626
730	0.22628	0.64412
740	0.15532	0.66313
750	0.25923	0.97748
760	0.40537	1.0569
770	0.32665	0.81163
780	0.31433	0.48558
790	0.21336	0.64692
800	0.22164	0.49645
810	0.34624	1.2202
820	0.20055	0.78821
830	0.39994	0.76938
840	0.31233	0.90333
850	0.43726	0.7548
860	0.4053	0.71759
870	0.36761	1.1893
880	0.19424	0.42861
890	0.35532	1.152
900	0.28755	0.90181
910	0.32	0.78869
920	0.33125	0.90688
930	0.25169	0.67061
940	0.35051	0.60208
950	0.30233	1.0567
960	0.34008	0.62858
970	0.18003	0.5402
980	0.42705	0.59589
990	0.17795	1.0003
1000	0.24155	0.70753
1010	0.34305	0.71064
1020	0.36368	1.0231
1030	0.29077	1.2616
1040	0.2999	0.87514
1050	0.31779	0.61629
1060	0.40992	0.5987
1070	0.20586	0.46043
1080	0.30616	0.82448
1090	0.42786	0.51545
1100	0.26804	1.0808
1110	0.39357	0.80952
1120	0.28682	1.0456
1130	0.27583	0.59401
1140	0.37315	1.046
1150	0.41081	0.58998
1160	0.3559	1.109
1170	0.42895	0.67857
1180	0.32679	0.88727
1190	0.37037	0.87106
1200	0.41348	1.1113
1210	0.18381	0.98512
1220	0.16248	1.0763
1230	0.32983	0.72091
1240	0.22364	0.65026
1250	0.32747	0.66796
1260	0.34545	0.76417
1270	0.15952	0.55342
1280	0.33107	1.0173
1290	0.22163	1.2071
1300	0.21263	0.53504
1310	0.28042	1.1687
1320	0.17786	1.0437
1330	0.17356	1.1715
1340	0.21466	0.94923
1350	0.31569	1.1449
1360	0.17556	1.0625
